,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
219,862.0,589.0,265.0,556.0,859.0,318.0,416.0,811.0,816.0,777.0,515.0,863.0,809.0,860.0,837.0,312.0,500.0,546.0,352.0,861.0,640.0,260.0,50.0,432.0,18.0,644.0,1.0,292.0,841.0,807.0,3.0
220,589.0,265.0,862.0,416.0,816.0,859.0,318.0,811.0,317.0,492.0,411.0,863.0,777.0,480.0,312.0,482.0,487.0,493.0,556.0,481.0,640.0,260.0,50.0,432.0,18.0,1.0,644.0,292.0,841.0,807.0,1.0
221,862.0,589.0,859.0,265.0,811.0,318.0,417.0,416.0,480.0,816.0,863.0,556.0,259.0,269.0,814.0,500.0,338.0,312.0,861.0,491.0,640.0,260.0,50.0,432.0,18.0,1.0,644.0,292.0,841.0,807.0,3.0
222,862.0,589.0,265.0,77.0,318.0,556.0,837.0,216.0,814.0,859.0,811.0,816.0,488.0,863.0,312.0,526.0,815.0,225.0,328.0,624.0,18.0,50.0,640.0,260.0,1.0,432.0,644.0,81.0,292.0,841.0,3.0
223,77.0,589.0,862.0,216.0,225.0,265.0,859.0,237.0,556.0,777.0,318.0,811.0,228.0,72.0,837.0,863.0,269.0,312.0,492.0,320.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
224,77.0,265.0,589.0,859.0,216.0,225.0,863.0,318.0,237.0,72.0,328.0,837.0,862.0,312.0,556.0,352.0,707.0,346.0,816.0,617.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
225,77.0,265.0,225.0,589.0,216.0,859.0,863.0,237.0,556.0,318.0,488.0,862.0,816.0,235.0,707.0,312.0,592.0,72.0,352.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
226,862.0,265.0,589.0,77.0,863.0,811.0,216.0,237.0,318.0,816.0,814.0,859.0,225.0,312.0,480.0,488.0,204.0,17.0,646.0,701.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
227,862.0,265.0,589.0,237.0,77.0,814.0,216.0,488.0,811.0,225.0,318.0,816.0,859.0,863.0,232.0,556.0,312.0,393.0,399.0,480.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
228,77.0,862.0,589.0,265.0,216.0,859.0,318.0,837.0,556.0,225.0,237.0,811.0,346.0,863.0,816.0,126.0,86.0,352.0,235.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
229,77.0,265.0,225.0,859.0,216.0,589.0,863.0,237.0,318.0,72.0,556.0,816.0,312.0,862.0,707.0,235.0,488.0,837.0,85.0,352.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
230,77.0,862.0,589.0,237.0,265.0,859.0,318.0,216.0,556.0,811.0,225.0,416.0,61.0,815.0,72.0,312.0,863.0,269.0,719.0,740.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
231,862.0,589.0,77.0,237.0,225.0,416.0,811.0,859.0,777.0,265.0,556.0,318.0,816.0,500.0,312.0,863.0,861.0,17.0,727.0,216.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,48.0,292.0,4.0
232,589.0,862.0,265.0,77.0,811.0,225.0,318.0,859.0,816.0,863.0,237.0,216.0,235.0,228.0,814.0,312.0,126.0,556.0,17.0,269.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
233,862.0,589.0,77.0,237.0,216.0,225.0,777.0,556.0,318.0,811.0,859.0,265.0,273.0,324.0,863.0,816.0,312.0,488.0,17.0,150.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,48.0,4.0
234,589.0,862.0,216.0,225.0,77.0,863.0,265.0,811.0,237.0,318.0,235.0,556.0,816.0,392.0,859.0,228.0,321.0,126.0,17.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
235,77.0,862.0,265.0,859.0,318.0,589.0,237.0,216.0,225.0,837.0,329.0,811.0,328.0,72.0,863.0,352.0,816.0,312.0,646.0,556.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
236,77.0,862.0,589.0,265.0,216.0,318.0,859.0,225.0,837.0,556.0,816.0,863.0,515.0,815.0,235.0,237.0,312.0,811.0,352.0,86.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
237,265.0,77.0,225.0,589.0,816.0,327.0,859.0,216.0,863.0,235.0,556.0,237.0,862.0,85.0,492.0,707.0,318.0,312.0,811.0,411.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
238,862.0,265.0,77.0,237.0,589.0,863.0,318.0,225.0,811.0,816.0,859.0,17.0,482.0,216.0,814.0,204.0,488.0,312.0,259.0,586.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
239,77.0,862.0,265.0,589.0,216.0,318.0,859.0,837.0,225.0,556.0,346.0,811.0,126.0,863.0,237.0,816.0,328.0,327.0,235.0,72.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
240,77.0,862.0,589.0,237.0,859.0,216.0,265.0,318.0,225.0,837.0,556.0,811.0,170.0,863.0,61.0,719.0,815.0,72.0,501.0,816.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
241,77.0,862.0,237.0,589.0,216.0,859.0,318.0,225.0,556.0,265.0,811.0,863.0,61.0,815.0,816.0,312.0,405.0,416.0,500.0,72.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,807.0,4.0
242,589.0,862.0,816.0,77.0,265.0,225.0,814.0,318.0,235.0,811.0,859.0,216.0,312.0,471.0,452.0,237.0,863.0,23.0,228.0,104.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
243,77.0,589.0,265.0,327.0,225.0,235.0,556.0,216.0,237.0,862.0,859.0,815.0,816.0,318.0,232.0,304.0,85.0,81.0,323.0,863.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
244,77.0,589.0,265.0,862.0,237.0,225.0,859.0,492.0,216.0,318.0,837.0,816.0,863.0,556.0,811.0,126.0,312.0,719.0,72.0,490.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
245,77.0,589.0,265.0,225.0,216.0,237.0,859.0,318.0,862.0,556.0,863.0,816.0,811.0,312.0,500.0,321.0,411.0,490.0,707.0,135.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
246,862.0,589.0,237.0,811.0,77.0,225.0,265.0,859.0,416.0,318.0,777.0,556.0,216.0,816.0,500.0,863.0,861.0,232.0,17.0,61.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,48.0,292.0,4.0
247,862.0,589.0,237.0,77.0,859.0,318.0,811.0,225.0,816.0,556.0,17.0,23.0,216.0,863.0,269.0,416.0,265.0,161.0,814.0,338.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
248,862.0,589.0,237.0,77.0,216.0,225.0,814.0,265.0,556.0,318.0,811.0,863.0,816.0,273.0,859.0,488.0,17.0,323.0,837.0,328.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
249,589.0,77.0,265.0,862.0,216.0,225.0,816.0,318.0,235.0,811.0,859.0,556.0,17.0,777.0,814.0,237.0,837.0,188.0,309.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
250,77.0,862.0,589.0,237.0,216.0,225.0,859.0,265.0,811.0,318.0,777.0,556.0,837.0,488.0,324.0,501.0,72.0,312.0,863.0,816.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
251,77.0,589.0,265.0,216.0,225.0,862.0,235.0,859.0,318.0,816.0,556.0,815.0,863.0,312.0,837.0,237.0,228.0,328.0,188.0,352.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
252,862.0,265.0,77.0,589.0,859.0,225.0,816.0,811.0,318.0,861.0,216.0,312.0,863.0,399.0,556.0,235.0,17.0,338.0,2.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
253,265.0,77.0,589.0,862.0,237.0,225.0,556.0,216.0,318.0,488.0,646.0,816.0,232.0,327.0,863.0,17.0,312.0,814.0,859.0,309.0,18.0,50.0,640.0,260.0,1.0,81.0,432.0,644.0,292.0,807.0,4.0
254,77.0,862.0,237.0,589.0,265.0,556.0,216.0,225.0,859.0,318.0,811.0,837.0,777.0,72.0,546.0,719.0,863.0,809.0,312.0,816.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
255,862.0,589.0,225.0,265.0,816.0,811.0,863.0,318.0,77.0,235.0,216.0,859.0,17.0,338.0,204.0,232.0,312.0,861.0,806.0,684.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
256,862.0,589.0,77.0,237.0,416.0,225.0,811.0,318.0,556.0,216.0,265.0,859.0,17.0,816.0,777.0,312.0,232.0,170.0,268.0,806.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,48.0,4.0
257,77.0,862.0,216.0,589.0,237.0,265.0,556.0,225.0,859.0,318.0,777.0,811.0,863.0,837.0,488.0,816.0,164.0,312.0,324.0,860.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,4.0
258,589.0,216.0,862.0,225.0,77.0,556.0,237.0,318.0,416.0,811.0,126.0,265.0,859.0,816.0,777.0,715.0,312.0,399.0,863.0,500.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
259,862.0,589.0,216.0,77.0,237.0,318.0,225.0,811.0,23.0,816.0,859.0,17.0,556.0,488.0,863.0,312.0,265.0,30.0,416.0,269.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
260,265.0,589.0,77.0,235.0,216.0,225.0,862.0,556.0,318.0,837.0,237.0,816.0,228.0,309.0,859.0,81.0,346.0,312.0,17.0,323.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
261,77.0,589.0,265.0,225.0,216.0,859.0,237.0,837.0,318.0,862.0,863.0,501.0,556.0,61.0,325.0,411.0,72.0,816.0,317.0,811.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
262,77.0,589.0,265.0,216.0,235.0,225.0,862.0,859.0,318.0,816.0,837.0,863.0,352.0,556.0,276.0,312.0,468.0,228.0,237.0,323.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
263,589.0,777.0,862.0,225.0,237.0,811.0,859.0,863.0,556.0,816.0,318.0,126.0,265.0,312.0,399.0,17.0,500.0,303.0,416.0,452.0,18.0,50.0,640.0,1.0,260.0,432.0,644.0,81.0,48.0,841.0,1.0
264,862.0,589.0,265.0,318.0,863.0,859.0,225.0,77.0,237.0,216.0,811.0,816.0,556.0,17.0,235.0,814.0,488.0,312.0,861.0,487.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
265,589.0,265.0,77.0,862.0,216.0,225.0,556.0,318.0,237.0,859.0,837.0,488.0,312.0,416.0,811.0,228.0,501.0,816.0,863.0,235.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
266,77.0,862.0,216.0,589.0,265.0,237.0,318.0,859.0,225.0,556.0,72.0,863.0,312.0,488.0,646.0,837.0,811.0,816.0,328.0,411.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
267,589.0,862.0,77.0,416.0,318.0,265.0,811.0,859.0,863.0,225.0,481.0,216.0,237.0,814.0,411.0,816.0,500.0,137.0,150.0,452.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
268,862.0,589.0,225.0,859.0,811.0,318.0,237.0,814.0,77.0,480.0,863.0,556.0,777.0,487.0,216.0,265.0,17.0,150.0,488.0,600.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,48.0,841.0,3.0
269,862.0,216.0,265.0,237.0,589.0,225.0,318.0,77.0,811.0,556.0,863.0,859.0,816.0,17.0,814.0,259.0,327.0,235.0,646.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
270,862.0,589.0,216.0,225.0,77.0,811.0,777.0,863.0,318.0,556.0,859.0,237.0,265.0,17.0,816.0,412.0,416.0,150.0,814.0,125.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
271,862.0,589.0,216.0,77.0,225.0,811.0,237.0,265.0,556.0,863.0,814.0,318.0,816.0,17.0,859.0,164.0,501.0,837.0,232.0,519.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
272,862.0,216.0,589.0,77.0,863.0,225.0,811.0,814.0,17.0,816.0,318.0,859.0,237.0,265.0,487.0,777.0,488.0,556.0,807.0,861.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,3.0
273,862.0,863.0,589.0,216.0,237.0,225.0,859.0,318.0,816.0,77.0,17.0,269.0,811.0,165.0,150.0,806.0,416.0,188.0,265.0,334.0,50.0,18.0,640.0,260.0,1.0,432.0,81.0,644.0,48.0,292.0,2.0
274,589.0,77.0,862.0,216.0,265.0,837.0,556.0,225.0,318.0,237.0,235.0,501.0,269.0,859.0,815.0,352.0,312.0,328.0,228.0,526.0,18.0,640.0,50.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
275,77.0,589.0,862.0,237.0,216.0,500.0,265.0,318.0,859.0,556.0,411.0,225.0,837.0,816.0,863.0,811.0,815.0,809.0,312.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
276,77.0,327.0,265.0,862.0,216.0,237.0,859.0,318.0,556.0,225.0,589.0,837.0,411.0,488.0,312.0,863.0,72.0,481.0,646.0,811.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
277,77.0,327.0,862.0,589.0,265.0,859.0,225.0,556.0,216.0,318.0,235.0,411.0,72.0,816.0,412.0,237.0,837.0,330.0,320.0,863.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
278,589.0,77.0,862.0,859.0,265.0,225.0,237.0,228.0,556.0,318.0,777.0,811.0,303.0,863.0,216.0,837.0,312.0,815.0,719.0,816.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
279,589.0,77.0,862.0,859.0,265.0,225.0,237.0,216.0,318.0,556.0,235.0,328.0,863.0,816.0,815.0,228.0,304.0,501.0,312.0,811.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
280,77.0,589.0,862.0,859.0,237.0,265.0,556.0,225.0,777.0,216.0,811.0,303.0,815.0,416.0,260.0,304.0,318.0,816.0,863.0,492.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
281,77.0,589.0,237.0,862.0,265.0,859.0,318.0,328.0,216.0,225.0,814.0,501.0,405.0,526.0,816.0,323.0,72.0,815.0,96.0,556.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
282,77.0,589.0,862.0,237.0,859.0,265.0,216.0,815.0,777.0,318.0,225.0,556.0,816.0,863.0,490.0,811.0,328.0,312.0,320.0,837.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
283,327.0,77.0,265.0,225.0,237.0,235.0,556.0,859.0,304.0,862.0,589.0,216.0,815.0,85.0,816.0,256.0,232.0,318.0,368.0,259.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
284,265.0,225.0,816.0,77.0,859.0,863.0,589.0,318.0,707.0,811.0,862.0,452.0,488.0,237.0,556.0,312.0,216.0,17.0,23.0,117.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
285,589.0,216.0,265.0,77.0,327.0,859.0,225.0,862.0,556.0,235.0,318.0,815.0,488.0,863.0,816.0,501.0,837.0,232.0,312.0,72.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,2.0
286,77.0,862.0,589.0,216.0,265.0,859.0,556.0,225.0,318.0,863.0,837.0,72.0,811.0,501.0,61.0,237.0,777.0,86.0,239.0,487.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
287,862.0,77.0,589.0,265.0,216.0,225.0,859.0,318.0,816.0,556.0,327.0,235.0,271.0,863.0,237.0,646.0,811.0,861.0,17.0,814.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
288,265.0,589.0,77.0,862.0,225.0,816.0,863.0,232.0,235.0,811.0,318.0,859.0,17.0,814.0,556.0,312.0,216.0,237.0,452.0,309.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
289,589.0,862.0,216.0,237.0,77.0,225.0,811.0,556.0,859.0,265.0,318.0,814.0,816.0,863.0,269.0,17.0,312.0,501.0,259.0,204.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,2.0
290,77.0,862.0,589.0,265.0,859.0,216.0,225.0,318.0,556.0,416.0,237.0,811.0,837.0,863.0,72.0,86.0,816.0,61.0,515.0,126.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
291,327.0,265.0,77.0,225.0,216.0,862.0,237.0,589.0,318.0,556.0,859.0,235.0,352.0,863.0,816.0,488.0,837.0,312.0,806.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
292,589.0,862.0,265.0,225.0,816.0,863.0,811.0,235.0,77.0,237.0,318.0,216.0,859.0,312.0,556.0,488.0,482.0,17.0,861.0,814.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
293,862.0,77.0,265.0,589.0,216.0,859.0,318.0,501.0,556.0,837.0,225.0,237.0,126.0,72.0,416.0,811.0,863.0,61.0,312.0,816.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
294,77.0,265.0,589.0,216.0,225.0,863.0,859.0,318.0,556.0,237.0,862.0,707.0,816.0,235.0,488.0,117.0,312.0,673.0,837.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
295,77.0,862.0,589.0,265.0,556.0,859.0,72.0,237.0,216.0,318.0,811.0,225.0,777.0,416.0,61.0,863.0,837.0,501.0,126.0,312.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,3.0
296,77.0,862.0,859.0,816.0,265.0,225.0,811.0,318.0,863.0,237.0,452.0,17.0,589.0,312.0,48.0,259.0,338.0,480.0,861.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
297,589.0,225.0,811.0,862.0,237.0,777.0,859.0,416.0,318.0,150.0,556.0,265.0,77.0,863.0,399.0,816.0,312.0,317.0,303.0,17.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,48.0,841.0,1.0
298,589.0,265.0,225.0,862.0,318.0,859.0,556.0,863.0,811.0,816.0,77.0,235.0,237.0,312.0,17.0,85.0,837.0,188.0,294.0,216.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
299,589.0,862.0,816.0,863.0,77.0,811.0,318.0,859.0,225.0,777.0,17.0,806.0,237.0,235.0,265.0,312.0,673.0,204.0,216.0,259.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
300,216.0,862.0,237.0,589.0,318.0,859.0,225.0,811.0,265.0,556.0,17.0,863.0,77.0,501.0,816.0,204.0,312.0,324.0,268.0,416.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
301,216.0,862.0,589.0,225.0,265.0,318.0,816.0,237.0,863.0,17.0,811.0,556.0,859.0,204.0,188.0,777.0,312.0,837.0,232.0,77.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
302,216.0,589.0,862.0,816.0,318.0,17.0,811.0,859.0,225.0,77.0,237.0,777.0,863.0,188.0,235.0,480.0,232.0,312.0,486.0,265.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
303,862.0,216.0,589.0,318.0,811.0,237.0,863.0,17.0,225.0,265.0,814.0,416.0,859.0,77.0,204.0,556.0,816.0,259.0,269.0,837.0,18.0,50.0,640.0,260.0,1.0,81.0,432.0,644.0,292.0,48.0,3.0
304,589.0,216.0,265.0,862.0,225.0,318.0,235.0,17.0,814.0,863.0,237.0,816.0,556.0,273.0,323.0,77.0,811.0,673.0,859.0,228.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,2.0
305,862.0,859.0,589.0,17.0,216.0,777.0,225.0,816.0,318.0,77.0,811.0,638.0,237.0,334.0,188.0,863.0,771.0,312.0,728.0,416.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
306,862.0,216.0,589.0,237.0,17.0,225.0,265.0,318.0,777.0,811.0,863.0,556.0,816.0,859.0,812.0,77.0,204.0,312.0,837.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
307,216.0,265.0,589.0,862.0,17.0,225.0,318.0,237.0,816.0,556.0,204.0,77.0,327.0,259.0,811.0,859.0,863.0,488.0,646.0,42.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
308,589.0,216.0,225.0,265.0,237.0,318.0,862.0,17.0,863.0,77.0,816.0,859.0,488.0,811.0,235.0,204.0,312.0,556.0,259.0,85.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
309,225.0,589.0,265.0,216.0,816.0,318.0,17.0,863.0,77.0,862.0,859.0,556.0,235.0,237.0,811.0,488.0,312.0,204.0,259.0,232.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,1.0
310,216.0,862.0,589.0,237.0,17.0,225.0,318.0,811.0,556.0,77.0,204.0,265.0,859.0,816.0,232.0,863.0,416.0,501.0,312.0,806.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,48.0,4.0
311,862.0,216.0,225.0,237.0,318.0,859.0,265.0,77.0,17.0,863.0,811.0,488.0,204.0,589.0,816.0,556.0,837.0,312.0,646.0,334.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
312,862.0,589.0,237.0,216.0,225.0,265.0,318.0,17.0,556.0,811.0,859.0,816.0,204.0,416.0,863.0,777.0,77.0,232.0,696.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
313,863.0,816.0,225.0,318.0,77.0,17.0,265.0,862.0,188.0,811.0,334.0,589.0,859.0,312.0,237.0,256.0,806.0,167.0,216.0,274.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
314,216.0,862.0,589.0,77.0,265.0,318.0,556.0,237.0,501.0,837.0,225.0,235.0,269.0,167.0,232.0,346.0,328.0,859.0,442.0,312.0,18.0,640.0,50.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,3.0
315,77.0,862.0,589.0,216.0,237.0,265.0,318.0,859.0,556.0,837.0,269.0,501.0,816.0,863.0,411.0,312.0,61.0,329.0,811.0,225.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,841.0,3.0
316,327.0,77.0,265.0,216.0,225.0,237.0,862.0,324.0,556.0,589.0,318.0,859.0,501.0,816.0,346.0,235.0,837.0,20.0,312.0,204.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
317,77.0,589.0,265.0,225.0,216.0,237.0,318.0,837.0,556.0,863.0,859.0,862.0,816.0,501.0,352.0,312.0,392.0,269.0,328.0,346.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
318,77.0,327.0,265.0,862.0,225.0,237.0,589.0,216.0,816.0,859.0,556.0,324.0,318.0,20.0,312.0,501.0,837.0,411.0,235.0,452.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
319,589.0,862.0,77.0,812.0,265.0,318.0,556.0,237.0,863.0,816.0,859.0,416.0,225.0,811.0,501.0,480.0,814.0,406.0,593.0,452.0,18.0,50.0,640.0,1.0,260.0,432.0,81.0,644.0,292.0,807.0,3.0
320,589.0,862.0,225.0,237.0,318.0,863.0,811.0,416.0,859.0,204.0,265.0,77.0,556.0,492.0,816.0,228.0,814.0,317.0,150.0,312.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
321,225.0,416.0,589.0,77.0,237.0,216.0,862.0,492.0,318.0,859.0,863.0,816.0,317.0,811.0,556.0,312.0,491.0,452.0,17.0,126.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,1.0
322,327.0,77.0,265.0,216.0,225.0,237.0,501.0,556.0,862.0,235.0,859.0,232.0,837.0,589.0,318.0,352.0,816.0,312.0,346.0,324.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,4.0
323,862.0,77.0,589.0,265.0,216.0,318.0,837.0,859.0,225.0,863.0,328.0,816.0,556.0,411.0,237.0,811.0,86.0,546.0,501.0,188.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,3.0
324,589.0,862.0,77.0,237.0,863.0,265.0,811.0,318.0,859.0,225.0,816.0,216.0,452.0,228.0,777.0,204.0,312.0,546.0,235.0,411.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,2.0
325,862.0,237.0,216.0,265.0,318.0,589.0,225.0,488.0,816.0,863.0,811.0,204.0,859.0,77.0,556.0,312.0,17.0,20.0,808.0,812.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
326,265.0,216.0,77.0,225.0,589.0,556.0,837.0,237.0,235.0,862.0,318.0,863.0,859.0,707.0,816.0,346.0,488.0,312.0,309.0,442.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,807.0,1.0
327,327.0,77.0,265.0,862.0,216.0,225.0,859.0,237.0,589.0,318.0,556.0,468.0,837.0,816.0,863.0,72.0,312.0,811.0,352.0,488.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
328,77.0,862.0,589.0,265.0,237.0,556.0,318.0,216.0,859.0,225.0,811.0,328.0,837.0,863.0,646.0,154.0,816.0,814.0,312.0,61.0,18.0,50.0,640.0,260.0,1.0,432.0,81.0,644.0,292.0,841.0,4.0
